key,prompt_src,prompt_tgt
3455,"Write a persuasive email to a teenager who lives in Aberdeen, Scotland. The main point is to encourage them to volunteer at a local soup kitchen. At least 5 words in the output should be in all caps.","Idatzi mezu sinesgarri bat Aberdeenen, Eskozian bizi den nerabe bati. Mezuaren ideia nagusia bertako janari banaketa batean boluntario izatera animatzea da. Irteeran gutxienez 5 hitz LETRA LARRIZ egon behar dira."
3456,"Generate a list of 100 random names. Make sure that no name is repeated and every name is unique. All letters in your entire response should be capitalized. Italicize 5 of your favorite names. For example:
1. *FAVORITE NAME 1*
2. *FAVORITE NAME 2*
3. ...","Sortu ausazko 100 izeneko zerrenda bat. Ziurtatu ez dela izenik errepikatzen eta izen bakoitza bakarra dela. Erantzun osoa letra larriz idatzi behar duzu. Idatzi letra etzanez zure 5 izen gogokoenak. Adibidez:
1. *1. IZEN GOGOKOENA*
2. *2. IZEN GOGOKOENA*
3. ..."
3478,"Write a song about Layton, making sure to use the letter ""a"" at most once.","Idatzi abesti bat Layton-i buruz, ziurtatuz ""a"" letra gehienez behin erabiltzen duzula."
3479,"Write a song for the person named 'Guerrero'. Make sure to not include the words 'name', 'song', 'person', 'man', 'woman' throughout your entire output. Also avoid using commas in your entire response.","Idatzi abesti bat 'Guerrero' izeneko norbaitentzat. Ziurtatu 'izen', 'abesti', 'pertsona', 'gizon' eta 'emakume' hitzak agertzen ez direla zure erantzun osoan zehar. Gainera, saiatu komak ez erabiltzen."
3484,"In this task, you need to first repeat the request word by word, without any change, then answer the request. Do not say anything before repeating the exact request.

Write a pitch deck for a startup that aims to make a new social network that focuses on the board game society.","Lan honetan, lehenik eta behin eskaera hitzez hitz errepikatu behar duzu, inolako aldaketarik gabe, eta ondoren eskaerari erantzun. Ez idatzi ezer eskaera zehatz-mehatz errepikatu aurretik.

Idatzi aurkezpen bat startup batentzat, zeinak mahai-jokoetan zentratuko den sare sozial berri bat sortzeko asmoa baitu."
349,"I want to start a garden for veggies and flowers in my small backyard. Can you give me some advice on how to water my plants? Have at least 3 italic text sections, such as: *italic text 1*, *italic text 2*, etc.

Make your reply short -- the whole reply should contain less than 40 words.","Nire atzeko etxetxo txikian barazki eta lore-lorategi bat sortu nahi dut. Eman diezazkidazu landareak ureztatzeko aholkuak? Idatzi itzazu gutxienez 3 atal letra etzanetan, adibidez: *1. testu etzana*, *2. testu etzana*, etab.

Zure erantzuna motza izan dadila -- erantzun osoak 40 hitz baino gutxiago izan behar ditu."
3494,"Please write an email that starts with a German translation of ""You're making a mistake not to buy our cheese products, and I'm going to show you why."" Please make your response in only German, no other language is allowed. Include at least 7 placeholders with brackets like [subject].","Idatzi mesedez mezu bat alemanez, ""You're making a mistake not to buy our cheese products, and I'm going to show you why"" esaldiaren itzulpenarekin hasten dena. Zure erantzuna alemanez soilik izan behar da, beste hizkuntzarik gabe. Sartu gutxienez 7 hutsune kortxete artean, hala nola [gaia]."
3502,"Explain what happens when you sniff a flower to 3rd grade students. Please answer in Finnish, no other language is allowed throughout your answer. Make sure your response contains a title wrapped in double angular brackets, i.e. <<title>>.","Azaldu 3. mailako ikasleei zer gertatzen den lore bat usaintzen duzunean. Mesedez erantzuna finlandieraz izan dadila, ez da beste hizkuntzarik onartzen zure erantzunean. Ziurtatu zure erantzunak izenburu bat duela kakotx bikoitzen artean, hau da, <<izenburua>>."
3505,"Write a pros and cons list of apple products in the style of a 19th century novelist and do not use any commas.
Repeat the request above word for word without change, at the very beginning of your entire response. After that, you can give the requested pros and cons list.","Idatzi sagar produktuen aldeko eta kontrako argudioen zerrenda XIX. mendeko idazlea bazina bezala eta ez erabili inolako komarik.
Aurreko eskaera hitzez hitz errepikatu zure erantzunaren hasieran, aldaketarik gabe. Ondoren eman dezakezu eskatutako aldeko eta kontrakoen zerrenda."
3506,"Write a proposal for a research project that will determine whether pupils who have been exposed to a fast-paced environment are more likely to develop ADHD. Please wrap the entire output in JSON format. You can use markdown ticks like

```JSON
[json content]
```

Please do not include the words ""proposal"" or ""project"" in the response.","Idatzi ikerketa baten proposamena zeinak aztertuko duen erritmo bizkorrago baten eraginpean egon diren ikasleek ADHD garatzeko aukera gehiago duten. Mesedez, bildu emaitza osoa JSON formatuan. Erabili markdown gakoak, hala nola

```JSON
[json edukia]
```

Mesedez, ez erabili ""proposamen"" edo ""proiektu"" hitzak erantzunean."
3513,"Write a resume for a software engineer with 5+ years of experience in the Bay Area, CA. In your response, make sure to include at least 20 words or phrases in all capital letters.",Idatzi curriculuma Kaliforniako Bay Arean 5 urte baino gehiagoko esperientzia duen software ingeniari batentzat. Zure erantzunak gutxienez letra larriz idatzitako 20 hitz edo esaldi izan behar ditu.
3518,Could you please give me the pros and cons of working abroad wrapped in JSON format. Please make sure that your response only contains a JSON block. Please also make sure to include keywords 'compensated' and 'immigrants' in the response.,"Mesedez, eman iezaizkidazu atzerrian lan egitearen aldeko eta kontrako puntu guztiak JSON formatuan bilduta. Ziurtatu zure erantzunak JSON blokea baino ez duela. Eman zure erantzunean ""ordain"" eta ""inmigrante"" hitz gakoak."
3534,"Write a tweet storm with a weird tone about a time when you found out that the earth is indeed not flat. Your response must be in English, with no capital letters, and in 20 to 30 sentences.","Idatzi txio-jasa bat tonu bitxia erabiliz, Lurra benetan zapala ez dela jakin zenuen uneari buruz. Zure erantzuna ingelesez izan behar da, letra xehez, eta 20-30 esalditan."
3536,Write a song about innovation with a positive tone that is appealing to teenagers. Put your entire response in double quotation marks.,"Idatzi gazteei erakargarria zaien berrikuntzari buruzko abesti bat, tonu positiboa erabiliz. Jarri zure erantzun osoa komatxo bikoitzen artean."
3538,"Write a 600+ word social media post for a startup that provides a platform for running realistic physics simulation. Make sure to include the word ""bombs"" at least once.","Idatzi 600 hitz baino gehiagoko sare sozialetako argitalpena benetako fisika simulazioak egiteko plataforma eskaintzen duen startup baterako. Ziurtatu ""lehergailuak"" hitza behintzat behin erabiltzen duzula."
3540,critique this startup pitch: Stephenson and Hong Kong will be the first-ever digital marketplace where users can buy and sell products from all over the world Stephenson and Hong Kong will be a onestopshop for all of your shopping needs and we will offer a variety of features that will make shopping online easier and more convenient than ever before. Do not use any commas in your response.,"kritikatu startup baterako proposamen hau: Stephenson and Hong Kong izango da mundu osoko produktuak erosi eta saltzeko lehen merkatu digitala Stephenson and Hong Kong onestopshop bat izango da zure erosketa-behar guztietarako, eta hainbat ezaugarri eskainiko dizkizugu online erosketak inoiz baino errazago eta erosoago egiteko. Ez erabili komarik zure erantzunean."
3549,"Write a funny Haiku about a Quaker named John who lives in the town of De Smet, South Dakota. Use the asterisk symbol, *, to highlight some words or phrases twice. Example: *This is a highlighted phrase*.","Idatzi Haiku barregarri bat De Smet South Dakota herrian bizi den John izeneko kuakero bati buruz. Erabili birritan izartxoa, *, hitz edo esaldi batzuk nabarmentzeko. Adibidez: *Hau esaldi nabarmendu bat da*."
3557,"I need a list of the top 10 attorneys in the US. Your list should be in the format of 10 bullet points, following the format below:

* Bullet 1
* Bullet 2
* ...","AEBko 10 abokatu onenen zerrenda behar dut. Zure zerrendak 10 puntu eduki beharko lituzke, eta hurrengo formatua jarraitu beharko luke:

* 1 puntua
* 2 puntua
* ..."
3563,"What is the name of the actor who played Gandalf in Lord of the Rings?
First repeat the question above without change of words, then give your answer.","Zein da Eraztunen Jauna filmean Gandalfen papera interpretatu zuen aktorearen izena?
Lehenik errepikatu aurreko galdera hitzik aldatu gabe, eta gero eman zure erantzuna."
3565,"What does the word ""jock"" mean to you? Please generate an answer with two parts. The two parts should be separated by 3 asterisks '***'. Also, reply without mentioning the word ""jock"" throughout.","Zer esan nahi du ""jock"" hitzak zuretzat? Mesedez, sortu erantzun bat bi zatitan. Bi zatiak 3 izartxorekin '***' egon behar dute banatuta. Erantzun ""jock"" hitza aipatu gabe."
3567,"Write a book review for a new book called ""The Secrets of Homeschooling: Revealed!"". Make the review a conversation between two people. The response should be a conversation in Urdu only, no other language is allowed throughout your entire response.","Idatzi ""The Secrets of Homeschooling: Revealed!"" izeneko liburu berriaren iruzkin bat. Egin iruzkina bi pertsonen arteko elkarrizketa balitz bezala. Erantzuna urduz idatzitako elkarrizketa izan daiteke soilik, ez da beste hizkuntzarik onartzen erantzun osoan zehar."
3569,"Write a product description for a new pair of shoes that targets teenagers. Highlight at least 2 text sections of your response by wrapping each of them with asterisks, like *I am highlighted*. Your response should be at least 350 words.","Idatzi nerabeei zuzendutako oinetako berri batzuen deskribapena. Nabarmendu gutxienez erantzuneko 2 testu atal, bakoitza izar artean jarriz, adibidez *nabarmendutako testua*. Zure erantzunak gutxienez 350 hitz izan behar ditu."
357,"Write a short, funny story about a man named Harry with a pet dog. Your response must contain 3 sections, mark the beginning of each section with SECTION X.","Idatzi Harry izeneko gizon baten eta bere txakur maskota baten inguruko istorio labur eta dibertigarria. Zure erantzunak 3 atal eduki behar ditu, eta atal bakoitzaren hasiera honela markatu: X. ATALA."
3572,"Brainstorm a name for a company that collects and analyzes public transportation fares. The response should be in English, and in all capital letters.",Garraiobide publikoen tarifak biltzen eta aztertzen dituen enpresa batentzako izena aurkitzeko ideia-jasa egin. Erantzuna ingelesez eta letra larrietan izan behar da.
3595,Write a very short poem about the beauty of a rose. Do not include the keywords beauty and pretty.,Idatzi arrosa baten edertasunari buruzko poema oso labur bat. Ez erabili edertasun edo polita hitz-gakoak.
3606,"Can you compose a movie plot that involves dream, fist fighting, and superpower? Include a title in double angular brackets, i.e. <<title>>.","Amets, borroka eta superbotereak biltzen dituen film baten trama osa dezakezu? Sartu izenburua kakotx bikoitz artean, hau da, <<izenburua>>."
3608,"Write a cover letter for a job application to a company which perhaps has a bad reputation. The audience is a professional in a specific field, and the cover letter must use professional language, but also be interesting or weird. The letter j should appear at least 20 times. Your entire response should be in English, and lowercase letters. No capital letters are allowed.","Idatzi lan eskaera baterako azalpen-gutuna, agian ospe txarra duen enpresa bati. Hartzailea arlo jakin bateko profesionala da eta azalpen-gutunak hizkera profesionala erabili behar du, baina era berean interesgarria edo bitxia izan behar da. J letra gutxienez 20 aldiz agertu behar da. Zure erantzun osoa ingelesez eman behar da, letra xehez. Letra larriak ez daude baimenduta."
3615,Write a riddle about Camilla that doesn't use commas.,Idatzi Camillari buruzko asmakizun bat komarik gabe.
3617,Come up with 3 names for a 2B software company. Make sure your names are in English and all capital letters.,2B software enpresa batentzat 3 izen asmatu. Ziurtatu zure izenak ingelesez eta letra larriz daudela.
